full_match,partial_match,total,date
3,0,3,2026-06-23
5,0,5,2026-06-24
5,0,5,2026-06-25
5,0,5,2026-06-26
5,0,5,2026-06-27
5,0,5,2026-06-28
5,0,5,2026-06-29
5,0,5,2026-06-30
5,0,5,2026-07-01
14,7,21,2026-07-02
14,8,22,2026-07-03
14,8,22,2026-07-04
14,8,22,2026-07-05
14,8,22,2026-07-06
14,8,22,2026-07-07
14,8,22,2026-07-08
14,8,22,2026-07-09
14,8,22,2026-07-10
14,8,22,2026-07-11
14,8,22,2026-07-12
14,8,22,2026-07-13
14,8,22,2026-07-14
14,8,22,2026-07-15
14,8,22,2026-07-16
44,8,52,2026-07-17
44,8,52,2026-07-18
44,8,52,2026-07-19
54,8,62,2026-07-20
54,8,62,2026-07-21
54,8,62,2026-07-22
58,8,66,2026-07-23
127,11,138,2026-07-24
226,18,244,2026-07-25
289,18,307,2026-07-26
331,21,352,2026-07-27
404,21,425,2026-07-28
439,22,461,2026-07-29
449,22,471,2026-07-30
458,22,480,2026-07-31
463,22,485,2026-08-01
465,22,487,2026-08-02
469,22,491,2026-08-03
477,27,504,2026-08-04
477,27,504,2026-08-05
485,27,512,2026-08-06
486,27,513,2026-08-07
491,30,521,2026-08-08
491,30,521,2026-08-09
492,30,522,2026-08-10
498,36,534,2026-08-11
524,49,573,2026-08-12
526,50,576,2026-08-13
