full_match,partial_match,total,date
2,0,2,2025-12-16
4,1,5,2025-12-17
12,1,13,2025-12-18
17,1,18,2025-12-19
18,1,19,2025-12-20
18,2,20,2025-12-21
18,2,20,2025-12-22
19,2,21,2025-12-23
21,2,23,2025-12-24
21,2,23,2025-12-25
23,2,25,2025-12-26
23,2,25,2025-12-27
24,2,26,2025-12-28
24,2,26,2025-12-29
24,2,26,2025-12-30
24,2,26,2025-12-31
24,2,26,2026-01-01
24,2,26,2026-01-02
24,2,26,2026-01-03
25,2,27,2026-01-04
27,2,29,2026-01-05
27,2,29,2026-01-06
27,2,29,2026-01-07
28,2,30,2026-01-08
28,2,30,2026-01-09
28,2,30,2026-01-10
28,2,30,2026-01-11
33,2,35,2026-01-12
34,2,36,2026-01-13
36,2,38,2026-01-14
37,2,39,2026-01-15
38,2,40,2026-01-16
38,2,40,2026-01-17
38,2,40,2026-01-18
58,2,60,2026-01-19
60,2,62,2026-01-20
67,2,69,2026-01-21
77,2,79,2026-01-22
87,12,99,2026-01-23
92,12,104,2026-01-24
99,12,111,2026-01-25
99,12,111,2026-01-26
99,12,111,2026-01-27
99,12,111,2026-01-28
101,12,113,2026-01-29
104,12,116,2026-01-30
105,12,117,2026-01-31
106,12,118,2026-02-01
108,12,120,2026-02-02
115,12,127,2026-02-03
117,12,129,2026-02-04
118,12,130,2026-02-05
120,22,142,2026-02-06
121,22,143,2026-02-07
121,22,143,2026-02-08
121,22,143,2026-02-09
122,22,144,2026-02-10
122,22,144,2026-02-11
124,22,146,2026-02-12
127,29,156,2026-02-13
127,29,156,2026-02-14
129,29,158,2026-02-15
130,29,159,2026-02-16
131,29,160,2026-02-17
135,29,164,2026-02-18
135,29,164,2026-02-19
138,30,168,2026-02-20
138,30,168,2026-02-21
142,30,172,2026-02-22
142,30,172,2026-02-23
145,30,175,2026-02-24
146,30,176,2026-02-25
149,30,179,2026-02-26
