full_match,partial_match,total,date
4,0,4,2026-06-18
4,0,4,2026-06-19
4,0,4,2026-06-20
4,0,4,2026-06-21
4,0,4,2026-06-22
4,0,4,2026-06-23
6,0,6,2026-06-24
12,0,12,2026-06-25
12,0,12,2026-06-26
12,0,12,2026-06-27
12,0,12,2026-06-28
12,0,12,2026-06-29
12,0,12,2026-06-30
12,0,12,2026-07-01
12,0,12,2026-07-02
13,0,13,2026-07-03
13,0,13,2026-07-04
13,0,13,2026-07-05
13,0,13,2026-07-06
13,0,13,2026-07-07
13,0,13,2026-07-08
13,0,13,2026-07-09
13,0,13,2026-07-10
13,0,13,2026-07-11
13,0,13,2026-07-12
13,0,13,2026-07-13
13,0,13,2026-07-14
13,0,13,2026-07-15
13,0,13,2026-07-16
13,0,13,2026-07-17
