full_match,partial_match,total,date
63,44,107,2026-07-04
140,82,222,2026-07-05
163,108,271,2026-07-06
163,108,271,2026-07-07
163,108,271,2026-07-08
163,108,271,2026-07-09
163,108,271,2026-07-10
163,108,271,2026-07-11
163,108,271,2026-07-12
163,108,271,2026-07-13
163,108,271,2026-07-14
163,108,271,2026-07-15
163,108,271,2026-07-16
8074,3049,11123,2026-07-17
9826,3311,13137,2026-07-18
11803,3497,15300,2026-07-19
13730,3775,17505,2026-07-20
16182,4058,20240,2026-07-21
17524,4234,21758,2026-07-22
20164,4432,24596,2026-07-23
21411,4699,26110,2026-07-24
22803,4821,27624,2026-07-25
23938,4963,28901,2026-07-26
24965,5067,30032,2026-07-27
26487,5334,31821,2026-07-28
27902,5486,33388,2026-07-29
29074,5668,34742,2026-07-30
30077,6365,36442,2026-07-31
31337,6643,37980,2026-08-01
31988,6730,38718,2026-08-02
32773,6827,39600,2026-08-03
33506,6959,40465,2026-08-04
34397,7380,41777,2026-08-05
34987,7615,42602,2026-08-06
35628,8824,44452,2026-08-07
36068,10250,46318,2026-08-08
36388,11389,47777,2026-08-09
36821,12407,49228,2026-08-10
37388,13280,50668,2026-08-11
37962,14002,51964,2026-08-12
38359,14790,53149,2026-08-13
38887,15864,54751,2026-08-14
39543,17158,56701,2026-08-15
40152,18388,58540,2026-08-16
40853,19640,60493,2026-08-17
41903,20160,62063,2026-08-18
42988,21263,64251,2026-08-19
44028,22385,66413,2026-08-20
