full_match,partial_match,total,date
4210,3,4213,2023-04-11
4210,3,4213,2023-04-12
4210,3,4213,2023-04-13
4210,3,4213,2023-04-14
4210,3,4213,2023-04-15
4210,3,4213,2023-04-16
4210,3,4213,2023-04-17
4210,3,4213,2023-04-18
4210,3,4213,2023-04-19
4210,3,4213,2023-04-20
4210,3,4213,2023-04-21
4210,3,4213,2023-04-22
4210,3,4213,2023-04-23
4210,3,4213,2023-04-24
4210,3,4213,2023-04-25
4210,3,4213,2023-04-26
4210,3,4213,2023-04-27
4210,3,4213,2023-04-28
4210,3,4213,2023-04-29
4210,3,4213,2023-04-30
4210,3,4213,2023-05-01
4210,3,4213,2023-05-02
4210,3,4213,2023-05-03
4210,3,4213,2023-05-04
4210,3,4213,2023-05-05
4210,3,4213,2023-05-06
4210,3,4213,2023-05-07
4210,3,4213,2023-05-08
4210,3,4213,2023-05-09
4210,3,4213,2023-05-10
4210,3,4213,2023-05-11
4210,3,4213,2023-05-12
4210,3,4213,2023-05-13
4210,3,4213,2023-05-14
4210,3,4213,2023-05-15
4210,3,4213,2023-05-16
4210,3,4213,2023-05-17
4210,3,4213,2023-05-18
4210,3,4213,2023-05-19
4210,3,4213,2023-05-20
4210,3,4213,2023-05-21
4210,3,4213,2023-05-22
4210,3,4213,2023-05-23
4210,3,4213,2023-05-24
4210,3,4213,2023-05-25
4210,3,4213,2023-05-26
4210,3,4213,2023-05-27
4210,3,4213,2023-05-28
4210,3,4213,2023-05-29
4210,3,4213,2023-05-30
4210,3,4213,2023-05-31
4210,3,4213,2023-06-01
4210,3,4213,2023-06-02
4210,3,4213,2023-06-03
4210,3,4213,2023-06-04
4210,3,4213,2023-06-05
4210,3,4213,2023-06-06
4210,3,4213,2023-06-07
4210,3,4213,2023-06-08
4210,3,4213,2023-06-09
4210,3,4213,2023-06-10
4210,3,4213,2023-06-11
4210,3,4213,2023-06-12
4210,3,4213,2023-06-13
4210,3,4213,2023-06-14
4210,3,4213,2023-06-15
4210,3,4213,2023-06-16
4210,3,4213,2023-06-17
4210,3,4213,2023-06-18
4210,3,4213,2023-06-19
4210,3,4213,2023-06-20
4210,3,4213,2023-06-21
4210,3,4213,2023-06-22
4210,3,4213,2023-06-23
4210,3,4213,2023-06-24
4210,3,4213,2023-06-25
4210,3,4213,2023-06-26
4210,3,4213,2023-06-27
4210,3,4213,2023-06-28
4210,3,4213,2023-06-29
4210,3,4213,2023-06-30
4210,3,4213,2023-07-01
4210,3,4213,2023-07-02
4210,3,4213,2023-07-03
4210,3,4213,2023-07-04
4210,3,4213,2023-07-05
4210,3,4213,2023-07-06
4210,3,4213,2023-07-07
4210,3,4213,2023-07-08
4210,3,4213,2023-07-09
4210,3,4213,2023-07-10
4210,3,4213,2023-07-11
4210,3,4213,2023-07-12
4210,3,4213,2023-07-13
4210,3,4213,2023-07-14
4210,3,4213,2023-07-15
4210,3,4213,2023-07-16
4210,3,4213,2023-07-17
4210,3,4213,2023-07-18
4210,3,4213,2023-07-19
4210,3,4213,2023-07-20
4210,3,4213,2023-07-21
4210,3,4213,2023-07-22
4210,3,4213,2023-07-23
4210,3,4213,2023-07-24
4210,3,4213,2023-07-25
4210,3,4213,2023-07-26
4210,3,4213,2023-07-27
4210,3,4213,2023-07-28
4210,3,4213,2023-07-29
4210,3,4213,2023-07-30
4210,3,4213,2023-07-31
4210,3,4213,2023-08-01
4210,3,4213,2023-08-02
4210,3,4213,2023-08-03
4210,3,4213,2023-08-04
4210,3,4213,2023-08-05
4210,3,4213,2023-08-06
4210,3,4213,2023-08-07
4210,3,4213,2023-08-08
4210,3,4213,2023-08-09
4210,3,4213,2023-08-10
4210,3,4213,2023-08-11
4210,3,4213,2023-08-12
4210,3,4213,2023-08-13
4210,3,4213,2023-08-14
4210,3,4213,2023-08-15
4210,3,4213,2023-08-16
4210,3,4213,2023-08-17
4210,3,4213,2023-08-18
4210,3,4213,2023-08-19
4210,3,4213,2023-08-20
4210,3,4213,2023-08-21
4210,3,4213,2023-08-22
4210,3,4213,2023-08-23
4210,3,4213,2023-08-24
4210,3,4213,2023-08-25
4210,3,4213,2023-08-26
4210,3,4213,2023-08-27
4210,3,4213,2023-08-28
4210,3,4213,2023-08-29
4210,3,4213,2023-08-30
4210,3,4213,2023-08-31
4210,3,4213,2023-09-01
4210,3,4213,2023-09-02
4210,3,4213,2023-09-03
4210,3,4213,2023-09-04
4210,3,4213,2023-09-06
4210,3,4213,2023-09-07
4210,3,4213,2023-09-08
4210,3,4213,2023-09-09
4210,3,4213,2023-09-10
4210,3,4213,2023-09-11
4210,3,4213,2023-09-12
4210,3,4213,2023-09-13
4210,3,4213,2023-09-14
4210,3,4213,2023-09-15
4210,3,4213,2023-09-16
4210,3,4213,2023-09-17
4210,3,4213,2023-09-18
4210,3,4213,2023-09-19
4210,3,4213,2023-09-20
4210,3,4213,2023-09-21
4210,3,4213,2023-09-22
4210,3,4213,2023-09-23
4210,3,4213,2023-09-24
4210,3,4213,2023-09-25
4210,3,4213,2023-09-26
4210,3,4213,2023-09-27
4210,3,4213,2023-09-28
4210,3,4213,2023-09-29
4210,3,4213,2023-09-30
4210,3,4213,2023-10-02
4210,3,4213,2023-10-03
4210,3,4213,2023-10-04
4210,3,4213,2023-10-06
4210,3,4213,2023-10-07
4210,3,4213,2023-10-08
4210,3,4213,2023-10-09
4210,3,4213,2023-10-10
4210,3,4213,2023-10-11
4210,3,4213,2023-10-12
4210,3,4213,2023-10-13
4210,3,4213,2023-10-15
4210,3,4213,2023-10-16
4210,3,4213,2023-10-17
4210,3,4213,2023-10-18
4210,3,4213,2023-10-19
4210,3,4213,2023-10-20
4210,3,4213,2023-10-22
