full_match,partial_match,total,date
9659,84,9743,2024-07-30
9659,84,9743,2024-07-31
9659,84,9743,2024-08-01
18549,144,18693,2024-08-02
18549,144,18693,2024-08-03
18549,144,18693,2024-08-04
36347,215,36562,2024-08-05
36347,215,36562,2024-08-06
36347,215,36562,2024-08-07
42326,286,42612,2024-08-08
42326,286,42612,2024-08-09
42326,286,42612,2024-08-10
52023,366,52389,2024-08-11
52023,366,52389,2024-08-12
52023,366,52389,2024-08-13
55380,411,55791,2024-08-14
57792,421,58213,2024-08-15
58876,431,59307,2024-08-16
60508,437,60945,2024-08-17
60988,445,61433,2024-08-18
61149,446,61595,2024-08-19
62035,466,62501,2024-08-20
62788,505,63293,2024-08-21
63961,531,64492,2024-08-22
65046,573,65619,2024-08-23
65607,598,66205,2024-08-24
66870,613,67483,2024-08-25
68342,618,68960,2024-08-26
73825,632,74457,2024-08-27
74746,666,75412,2024-08-28
77491,695,78186,2024-08-29
80127,719,80846,2024-08-30
84625,758,85383,2024-08-31
86123,777,86900,2024-09-01
86904,786,87690,2024-09-02
87338,809,88147,2024-09-03
87563,827,88390,2024-09-04
89630,868,90498,2024-09-05
89845,913,90758,2024-09-06
90012,952,90964,2024-09-07
90149,959,91108,2024-09-08
90484,995,91479,2024-09-09
90767,1028,91795,2024-09-10
91344,1057,92401,2024-09-11
91685,1142,92827,2024-09-12
92221,1189,93410,2024-09-13
92389,1233,93622,2024-09-14
92398,1234,93632,2024-09-15
92432,1241,93673,2024-09-16
92585,1264,93849,2024-09-17
92705,1313,94018,2024-09-18
92888,1365,94253,2024-09-19
92990,1401,94391,2024-09-20
93145,1432,94577,2024-09-21
93197,1446,94643,2024-09-22
93283,1471,94754,2024-09-23
93427,1519,94946,2024-09-24
93513,1572,95085,2024-09-25
93685,1620,95305,2024-09-26
93832,1652,95484,2024-09-27
94032,1673,95705,2024-09-28
94150,1682,95832,2024-09-29
94200,1690,95890,2024-09-30
94311,1714,96025,2024-10-01
94464,1754,96218,2024-10-02
94632,1786,96418,2024-10-03
94793,1827,96620,2024-10-04
94907,1860,96767,2024-10-05
94970,1883,96853,2024-10-06
95034,1893,96927,2024-10-07
95210,1921,97131,2024-10-08
95393,1945,97338,2024-10-09
95515,1984,97499,2024-10-10
95642,2001,97643,2024-10-11
95826,2021,97847,2024-10-12
95905,2037,97942,2024-10-13
95987,2053,98040,2024-10-14
96106,2072,98178,2024-10-15
96405,2117,98522,2024-10-16
96646,2148,98794,2024-10-17
96918,2184,99102,2024-10-18
97120,2228,99348,2024-10-19
97207,2289,99496,2024-10-20
97348,2319,99667,2024-10-21
97532,2372,99904,2024-10-22
97726,2397,100123,2024-10-23
97922,2439,100361,2024-10-24
98119,2494,100613,2024-10-25
98336,2526,100862,2024-10-26
98386,2539,100925,2024-10-27
98449,2549,100998,2024-10-28
98623,2571,101194,2024-10-29
98940,2625,101565,2024-10-30
99220,2671,101891,2024-10-31
99486,2711,102197,2024-11-01
99679,2736,102415,2024-11-02
99763,2745,102508,2024-11-03
