full_match,partial_match,total,date
32,9,41,2024-04-06
32,9,41,2024-04-07
32,9,41,2024-04-08
32,9,41,2024-04-09
32,9,41,2024-04-10
32,9,41,2024-04-11
32,9,41,2024-04-12
32,9,41,2024-04-13
32,9,41,2024-04-14
32,9,41,2024-04-15
32,9,41,2024-04-16
32,9,41,2024-04-17
32,9,41,2024-04-18
32,9,41,2024-04-19
32,9,41,2024-04-20
32,9,41,2024-04-21
32,9,41,2024-04-22
32,9,41,2024-04-23
32,9,41,2024-04-24
32,9,41,2024-04-30
32,9,41,2024-05-01
32,9,41,2024-05-02
32,9,41,2024-05-03
32,9,41,2024-05-04
32,9,41,2024-05-05
32,9,41,2024-05-06
32,9,41,2024-05-07
32,9,41,2024-05-08
32,9,41,2024-05-09
32,9,41,2024-05-10
32,9,41,2024-05-11
32,9,41,2024-05-12
32,9,41,2024-05-13
32,9,41,2024-05-14
32,9,41,2024-05-15
32,9,41,2024-05-16
32,9,41,2024-05-17
32,9,41,2024-05-18
32,9,41,2024-05-19
32,9,41,2024-05-20
32,9,41,2024-05-21
32,9,41,2024-05-22
32,9,41,2024-05-23
32,9,41,2024-05-24
