full_match,partial_match,total,date
4,0,4,2026-01-22
6,0,6,2026-01-23
15,1,16,2026-01-24
15,1,16,2026-01-25
16,1,17,2026-01-26
17,1,18,2026-01-27
362,2,364,2026-01-28
693,2,695,2026-01-29
961,3,964,2026-01-30
1239,3,1242,2026-01-31
1640,3,1643,2026-02-01
1923,4,1927,2026-02-02
2269,4,2273,2026-02-03
2555,4,2559,2026-02-04
2699,4,2703,2026-02-05
2871,5,2876,2026-02-06
2988,5,2993,2026-02-07
3069,5,3074,2026-02-08
3185,6,3191,2026-02-09
3309,6,3315,2026-02-10
3488,6,3494,2026-02-11
3727,10,3737,2026-02-12
3879,11,3890,2026-02-13
3972,11,3983,2026-02-14
4177,12,4189,2026-02-15
4323,12,4335,2026-02-16
4575,12,4587,2026-02-17
4715,12,4727,2026-02-18
4808,12,4820,2026-02-19
4901,12,4913,2026-02-20
5103,18,5121,2026-02-21
5319,27,5346,2026-02-22
5477,35,5512,2026-02-23
5724,39,5763,2026-02-24
5900,45,5945,2026-02-25
6179,47,6226,2026-02-26
6215,51,6266,2026-02-27
6353,51,6404,2026-02-28
6527,51,6578,2026-03-01
6898,53,6951,2026-03-02
6985,54,7039,2026-03-03
7087,54,7141,2026-03-04
7233,54,7287,2026-03-05
8712,54,8766,2026-03-06
9897,58,9955,2026-03-07
11652,58,11710,2026-03-08
13053,58,13111,2026-03-09
14719,64,14783,2026-03-10
15502,70,15572,2026-03-11
16129,71,16200,2026-03-12
17736,72,17808,2026-03-13
19007,72,19079,2026-03-14
19698,73,19771,2026-03-15
20874,74,20948,2026-03-16
22025,76,22101,2026-03-17
22906,86,22992,2026-03-18
24095,93,24188,2026-03-19
24509,93,24602,2026-03-20
24509,93,24602,2026-03-21
24656,93,24749,2026-03-22
24683,93,24776,2026-03-23
24715,93,24808,2026-03-24
24724,93,24817,2026-03-25
24746,93,24839,2026-03-26
24773,93,24866,2026-03-27
24803,93,24896,2026-03-28
24811,93,24904,2026-03-29
24815,93,24908,2026-03-30
24821,93,24914,2026-03-31
24827,93,24920,2026-04-01
24832,93,24925,2026-04-02
24912,93,25005,2026-04-03
24996,93,25089,2026-04-04
24998,93,25091,2026-04-05
25002,93,25095,2026-04-06
25009,93,25102,2026-04-07
25013,93,25106,2026-04-08
25042,93,25135,2026-04-09
25115,93,25208,2026-04-10
25189,93,25282,2026-04-11
25199,93,25292,2026-04-12
25205,93,25298,2026-04-13
25209,93,25302,2026-04-14
25213,93,25306,2026-04-15
25221,93,25314,2026-04-16
25222,93,25315,2026-04-17
25233,93,25326,2026-04-18
25240,93,25333,2026-04-19
25243,93,25336,2026-04-20
25244,93,25337,2026-04-21
25247,93,25340,2026-04-22
25264,93,25357,2026-04-23
25269,93,25362,2026-04-24
25282,93,25375,2026-04-25
25282,93,25375,2026-04-26
25285,93,25378,2026-04-27
25288,93,25381,2026-04-28
25290,93,25383,2026-04-29
25293,93,25386,2026-04-30
25296,93,25389,2026-05-01
25299,93,25392,2026-05-02
25301,93,25394,2026-05-03
25301,94,25395,2026-05-04
25304,94,25398,2026-05-05
25304,94,25398,2026-05-06
25304,94,25398,2026-05-07
