full_match,partial_match,total,date
13,0,13,2026-07-17
13,0,13,2026-07-18
13,0,13,2026-07-19
13,0,13,2026-07-20
13,0,13,2026-07-21
13,0,13,2026-07-22
13,0,13,2026-07-23
15,0,15,2026-07-24
15,0,15,2026-07-25
15,0,15,2026-07-26
15,0,15,2026-07-27
15,0,15,2026-07-28
15,0,15,2026-07-29
15,0,15,2026-07-30
15,0,15,2026-07-31
15,0,15,2026-08-01
15,0,15,2026-08-02
15,0,15,2026-08-03
15,0,15,2026-08-04
15,0,15,2026-08-05
15,0,15,2026-08-06
15,0,15,2026-08-07
15,0,15,2026-08-08
15,0,15,2026-08-09
15,0,15,2026-08-10
15,0,15,2026-08-11
15,0,15,2026-08-12
15,0,15,2026-08-13
15,0,15,2026-08-14
15,0,15,2026-08-15
15,0,15,2026-08-16
15,0,15,2026-08-17
15,0,15,2026-08-18
15,0,15,2026-08-19
15,0,15,2026-08-20
15,0,15,2026-08-21
15,0,15,2026-08-22
15,0,15,2026-08-23
15,0,15,2026-08-24
15,0,15,2026-08-25
15,0,15,2026-08-26
15,0,15,2026-08-27
19,0,19,2026-08-28
19,0,19,2026-08-29
19,0,19,2026-08-30
19,0,19,2026-08-31
19,0,19,2026-09-01
19,0,19,2026-09-02
19,0,19,2026-09-03
19,0,19,2026-09-04
19,0,19,2026-09-05
