full_match,partial_match,total,date
283,122,405,2023-04-11
283,122,405,2023-04-12
283,122,405,2023-04-13
283,122,405,2023-04-14
283,122,405,2023-04-15
283,122,405,2023-04-16
283,122,405,2023-04-17
283,122,405,2023-04-18
283,122,405,2023-04-19
283,122,405,2023-04-20
283,122,405,2023-04-21
285,122,407,2023-04-22
285,122,407,2023-04-23
285,122,407,2023-04-24
285,122,407,2023-04-25
285,122,407,2023-04-26
286,122,408,2023-04-27
287,122,409,2023-04-28
287,122,409,2023-04-29
287,122,409,2023-04-30
287,122,409,2023-05-01
287,122,409,2023-05-02
287,133,420,2023-05-03
287,134,421,2023-05-04
287,134,421,2023-05-05
287,134,421,2023-05-06
287,134,421,2023-05-07
287,134,421,2023-05-08
287,134,421,2023-05-09
287,134,421,2023-05-10
288,134,422,2023-05-11
288,134,422,2023-05-12
288,134,422,2023-05-13
288,134,422,2023-05-14
288,134,422,2023-05-15
288,134,422,2023-05-16
288,134,422,2023-05-17
288,134,422,2023-05-18
288,134,422,2023-05-19
289,134,423,2023-05-20
289,134,423,2023-05-21
289,134,423,2023-05-22
289,134,423,2023-05-23
289,134,423,2023-05-24
289,134,423,2023-05-25
289,134,423,2023-05-26
290,134,424,2023-05-27
290,134,424,2023-05-28
290,134,424,2023-05-29
290,134,424,2023-05-30
290,134,424,2023-05-31
290,134,424,2023-06-01
290,134,424,2023-06-02
290,134,424,2023-06-03
290,134,424,2023-06-04
290,134,424,2023-06-05
290,134,424,2023-06-06
290,134,424,2023-06-07
290,134,424,2023-06-08
290,134,424,2023-06-09
290,134,424,2023-06-10
290,134,424,2023-06-11
290,134,424,2023-06-12
290,134,424,2023-06-13
290,134,424,2023-06-14
290,134,424,2023-06-15
290,134,424,2023-06-16
290,134,424,2023-06-17
290,134,424,2023-06-18
290,134,424,2023-06-19
290,134,424,2023-06-20
290,134,424,2023-06-21
295,134,429,2023-06-22
295,134,429,2023-06-23
295,134,429,2023-06-24
295,134,429,2023-06-25
295,134,429,2023-06-26
295,134,429,2023-06-27
295,134,429,2023-06-28
295,134,429,2023-06-29
295,134,429,2023-06-30
295,134,429,2023-07-01
298,134,432,2023-07-02
299,134,433,2023-07-03
299,134,433,2023-07-04
299,135,434,2023-07-05
299,135,434,2023-07-06
299,136,435,2023-07-07
299,136,435,2023-07-08
299,136,435,2023-07-09
299,136,435,2023-07-10
299,136,435,2023-07-11
299,136,435,2023-07-12
299,136,435,2023-07-13
299,136,435,2023-07-14
299,136,435,2023-07-15
299,136,435,2023-07-16
299,136,435,2023-07-17
299,136,435,2023-07-18
299,136,435,2023-07-19
299,136,435,2023-07-20
299,136,435,2023-07-21
299,136,435,2023-07-22
299,136,435,2023-07-23
299,136,435,2023-07-24
299,136,435,2023-07-25
299,136,435,2023-07-26
299,136,435,2023-07-27
299,136,435,2023-07-28
325,137,462,2023-07-29
325,137,462,2023-07-30
325,137,462,2023-07-31
325,137,462,2023-08-01
325,137,462,2023-08-02
327,137,464,2023-08-03
327,138,465,2023-08-04
347,138,485,2023-08-05
347,138,485,2023-08-06
348,138,486,2023-08-07
349,138,487,2023-08-08
349,138,487,2023-08-09
350,138,488,2023-08-10
350,138,488,2023-08-11
354,139,493,2023-08-12
354,139,493,2023-08-13
354,139,493,2023-08-14
354,140,494,2023-08-15
358,140,498,2023-08-16
358,140,498,2023-08-17
358,140,498,2023-08-18
358,140,498,2023-08-19
358,140,498,2023-08-20
358,140,498,2023-08-21
358,140,498,2023-08-22
358,140,498,2023-08-23
358,140,498,2023-08-24
358,140,498,2023-08-25
358,140,498,2023-08-26
358,140,498,2023-08-27
358,140,498,2023-08-28
358,140,498,2023-08-29
358,140,498,2023-08-30
358,140,498,2023-08-31
358,140,498,2023-09-01
358,140,498,2023-09-02
358,140,498,2023-09-03
358,140,498,2023-09-04
358,140,498,2023-09-06
358,140,498,2023-09-07
358,140,498,2023-09-08
358,140,498,2023-09-09
358,140,498,2023-09-10
358,140,498,2023-09-11
358,140,498,2023-09-12
366,143,509,2023-09-13
366,143,509,2023-09-14
366,143,509,2023-09-15
366,143,509,2023-09-16
366,143,509,2023-09-17
366,143,509,2023-09-18
370,143,513,2023-09-19
390,144,534,2023-09-20
390,144,534,2023-09-21
390,144,534,2023-09-22
390,144,534,2023-09-23
390,144,534,2023-09-24
390,144,534,2023-09-25
390,144,534,2023-09-26
390,144,534,2023-09-27
390,144,534,2023-09-28
390,144,534,2023-09-29
390,144,534,2023-09-30
390,144,534,2023-10-02
390,144,534,2023-10-03
390,144,534,2023-10-04
395,144,539,2023-10-06
395,144,539,2023-10-07
395,144,539,2023-10-08
395,144,539,2023-10-09
395,144,539,2023-10-10
395,144,539,2023-10-11
395,144,539,2023-10-12
395,144,539,2023-10-13
395,144,539,2023-10-15
395,144,539,2023-10-16
395,144,539,2023-10-17
395,144,539,2023-10-18
395,144,539,2023-10-19
395,144,539,2023-10-20
395,144,539,2023-10-22
395,144,539,2023-10-23
395,144,539,2023-10-24
395,144,539,2023-10-25
395,144,539,2023-10-26
395,144,539,2023-10-27
395,144,539,2023-10-29
395,144,539,2023-10-30
395,144,539,2023-10-31
395,144,539,2023-11-01
396,144,540,2023-11-02
396,144,540,2023-11-03
396,144,540,2023-11-04
396,144,540,2023-11-05
396,144,540,2023-11-06
396,144,540,2023-11-07
396,144,540,2023-11-08
396,144,540,2023-11-09
396,144,540,2023-11-10
396,144,540,2023-11-11
396,144,540,2023-11-12
