full_match,partial_match,total,date
2,0,2,2025-10-29
69,0,69,2025-10-30
106,0,106,2025-10-31
144,0,144,2025-11-01
186,0,186,2025-11-02
204,0,204,2025-11-03
269,23,292,2025-11-04
313,23,336,2025-11-05
351,25,376,2025-11-06
376,25,401,2025-11-07
416,25,441,2025-11-08
431,33,464,2025-11-09
566,37,603,2025-11-10
634,37,671,2025-11-11
667,44,711,2025-11-12
693,44,737,2025-11-13
707,66,773,2025-11-14
718,68,786,2025-11-15
778,68,846,2025-11-16
790,68,858,2025-11-17
810,89,899,2025-11-18
824,90,914,2025-11-19
848,128,976,2025-11-20
860,137,997,2025-11-21
874,138,1012,2025-11-22
884,138,1022,2025-11-23
899,138,1037,2025-11-24
928,140,1068,2025-11-25
992,141,1133,2025-11-26
1040,141,1181,2025-11-27
1140,141,1281,2025-11-28
1429,141,1570,2025-11-29
1456,141,1597,2025-11-30
1503,141,1644,2025-12-01
1526,141,1667,2025-12-02
1560,141,1701,2025-12-03
1599,144,1743,2025-12-04
1638,144,1782,2025-12-05
1668,144,1812,2025-12-06
1686,144,1830,2025-12-07
1716,144,1860,2025-12-08
1837,144,1981,2025-12-09
1896,151,2047,2025-12-10
1967,151,2118,2025-12-11
2075,151,2226,2025-12-12
2235,151,2386,2025-12-13
2322,151,2473,2025-12-14
2522,151,2673,2025-12-15
2582,151,2733,2025-12-16
2637,152,2789,2025-12-17
2734,154,2888,2025-12-18
2756,155,2911,2025-12-19
2772,156,2928,2025-12-20
2804,156,2960,2025-12-21
2816,156,2972,2025-12-22
2841,156,2997,2025-12-23
2963,156,3119,2025-12-24
3090,156,3246,2025-12-25
3222,156,3378,2025-12-26
3321,156,3477,2025-12-27
3344,156,3500,2025-12-28
3384,159,3543,2025-12-29
3575,162,3737,2025-12-30
3604,166,3770,2025-12-31
3648,166,3814,2026-01-01
3673,166,3839,2026-01-02
3735,166,3901,2026-01-03
3891,166,4057,2026-01-04
3985,166,4151,2026-01-05
4085,169,4254,2026-01-06
4235,174,4409,2026-01-07
4363,184,4547,2026-01-08
4455,186,4641,2026-01-09
4471,189,4660,2026-01-10
4503,189,4692,2026-01-11
4527,189,4716,2026-01-12
4584,190,4774,2026-01-13
4617,193,4810,2026-01-14
4648,195,4843,2026-01-15
4780,196,4976,2026-01-16
4854,199,5053,2026-01-17
5002,199,5201,2026-01-18
5113,199,5312,2026-01-19
5197,199,5396,2026-01-20
5211,200,5411,2026-01-21
5246,200,5446,2026-01-22
5346,225,5571,2026-01-23
5366,238,5604,2026-01-24
5395,242,5637,2026-01-25
5414,243,5657,2026-01-26
5439,245,5684,2026-01-27
5468,245,5713,2026-01-28
5507,264,5771,2026-01-29
5527,273,5800,2026-01-30
5558,282,5840,2026-01-31
