full_match,partial_match,total,date
8,0,8,2026-06-13
8,0,8,2026-06-14
8,0,8,2026-06-15
8,0,8,2026-06-16
8,0,8,2026-06-17
8,0,8,2026-06-18
8,0,8,2026-06-19
8,0,8,2026-06-20
8,0,8,2026-06-21
8,0,8,2026-06-22
8,0,8,2026-06-23
8,0,8,2026-06-24
8,0,8,2026-06-25
8,0,8,2026-06-26
8,0,8,2026-06-27
8,0,8,2026-06-28
8,0,8,2026-06-29
8,21,29,2026-06-30
8,21,29,2026-07-01
8,21,29,2026-07-02
8,21,29,2026-07-03
8,21,29,2026-07-04
8,21,29,2026-07-05
8,21,29,2026-07-06
8,21,29,2026-07-07
8,21,29,2026-07-08
8,21,29,2026-07-09
