full_match,partial_match,total,date
4,0,4,2026-05-27
7,0,7,2026-05-28
8,0,8,2026-05-29
8,0,8,2026-05-30
8,0,8,2026-05-31
8,0,8,2026-06-01
9,0,9,2026-06-02
10,0,10,2026-06-03
10,0,10,2026-06-04
12,0,12,2026-06-05
12,0,12,2026-06-06
12,0,12,2026-06-07
13,0,13,2026-06-08
13,0,13,2026-06-09
14,0,14,2026-06-10
15,0,15,2026-06-11
15,0,15,2026-06-12
15,0,15,2026-06-13
15,0,15,2026-06-14
15,0,15,2026-06-15
16,0,16,2026-06-16
16,0,16,2026-06-17
16,0,16,2026-06-18
16,0,16,2026-06-19
16,0,16,2026-06-20
16,0,16,2026-06-21
16,0,16,2026-06-22
16,0,16,2026-06-23
16,0,16,2026-06-24
16,0,16,2026-06-25
17,0,17,2026-06-26
17,0,17,2026-06-27
17,0,17,2026-06-28
17,0,17,2026-06-29
17,0,17,2026-06-30
17,0,17,2026-07-01
17,0,17,2026-07-02
17,0,17,2026-07-03
17,0,17,2026-07-04
17,0,17,2026-07-05
17,0,17,2026-07-06
17,0,17,2026-07-07
17,0,17,2026-07-08
17,0,17,2026-07-09
17,0,17,2026-07-10
17,0,17,2026-07-11
17,0,17,2026-07-12
17,0,17,2026-07-13
17,0,17,2026-07-14
17,0,17,2026-07-15
17,0,17,2026-07-16
47,0,47,2026-07-17
47,0,47,2026-07-18
47,0,47,2026-07-19
47,0,47,2026-07-20
47,0,47,2026-07-21
47,0,47,2026-07-22
47,0,47,2026-07-23
47,0,47,2026-07-24
