full_match,partial_match,total,date
3,0,3,2024-06-01
3,0,3,2024-06-02
3,0,3,2024-06-03
3,0,3,2024-06-04
20,0,20,2024-06-05
20,0,20,2024-06-06
20,0,20,2024-06-07
20,0,20,2024-06-16
20,0,20,2024-06-17
20,0,20,2024-06-18
20,0,20,2024-06-19
23,0,23,2024-06-20
23,0,23,2024-06-21
25,4,29,2024-06-22
25,4,29,2024-06-23
25,4,29,2024-06-24
26,4,30,2024-06-25
26,4,30,2024-06-26
27,4,31,2024-06-27
27,4,31,2024-06-28
27,4,31,2024-06-29
27,4,31,2024-06-30
27,4,31,2024-07-01
27,4,31,2024-07-02
27,4,31,2024-07-03
27,4,31,2024-07-04
27,4,31,2024-07-05
29,4,33,2024-07-06
29,4,33,2024-07-07
29,4,33,2024-07-08
29,4,33,2024-07-09
29,4,33,2024-07-10
29,4,33,2024-07-11
30,4,34,2024-07-12
30,4,34,2024-07-13
30,4,34,2024-07-14
30,4,34,2024-07-15
30,4,34,2024-07-16
30,4,34,2024-07-17
30,4,34,2024-07-18
31,4,35,2024-07-19
31,4,35,2024-07-20
31,4,35,2024-07-21
31,4,35,2024-07-22
31,4,35,2024-07-23
31,4,35,2024-07-24
31,4,35,2024-07-25
31,4,35,2024-07-26
31,4,35,2024-07-27
31,4,35,2024-07-28
31,4,35,2024-07-29
31,4,35,2024-07-30
31,4,35,2024-07-31
31,4,35,2024-08-01
31,4,35,2024-08-02
31,4,35,2024-08-03
31,4,35,2024-08-04
31,4,35,2024-08-05
31,4,35,2024-08-06
31,4,35,2024-08-07
31,4,35,2024-08-08
31,4,35,2024-08-09
31,4,35,2024-08-10
32,5,37,2024-08-11
32,5,37,2024-08-12
32,5,37,2024-08-13
32,5,37,2024-08-14
32,5,37,2024-08-15
32,5,37,2024-08-16
32,5,37,2024-08-17
32,5,37,2024-08-18
32,5,37,2024-08-19
32,5,37,2024-08-20
32,5,37,2024-08-21
32,7,39,2024-08-22
32,7,39,2024-08-23
32,7,39,2024-08-24
32,7,39,2024-08-25
32,7,39,2024-08-26
33,7,40,2024-08-27
33,7,40,2024-08-28
33,7,40,2024-08-29
33,7,40,2024-08-30
33,7,40,2024-08-31
33,7,40,2024-09-01
33,7,40,2024-09-02
33,7,40,2024-09-03
33,7,40,2024-09-04
33,7,40,2024-09-05
33,7,40,2024-09-06
33,7,40,2024-09-07
33,7,40,2024-09-08
33,7,40,2024-09-09
33,7,40,2024-09-10
34,7,41,2024-09-11
34,7,41,2024-09-12
34,7,41,2024-09-13
34,7,41,2024-09-14
34,7,41,2024-09-15
34,7,41,2024-09-16
34,7,41,2024-09-17
34,7,41,2024-09-18
34,7,41,2024-09-19
34,7,41,2024-09-20
34,7,41,2024-09-21
34,7,41,2024-09-22
34,7,41,2024-09-23
34,7,41,2024-09-24
34,7,41,2024-09-25
34,7,41,2024-09-26
34,7,41,2024-09-27
37,7,44,2024-09-28
38,7,45,2024-09-29
38,7,45,2024-09-30
38,7,45,2024-10-01
38,7,45,2024-10-02
38,7,45,2024-10-03
38,7,45,2024-10-04
38,7,45,2024-10-05
38,7,45,2024-10-06
38,7,45,2024-10-07
38,7,45,2024-10-08
38,7,45,2024-10-09
38,7,45,2024-10-10
38,7,45,2024-10-11
38,7,45,2024-10-12
38,7,45,2024-10-13
38,7,45,2024-10-14
38,7,45,2024-10-15
38,7,45,2024-10-16
38,7,45,2024-10-17
38,7,45,2024-10-18
38,7,45,2024-10-19
38,7,45,2024-10-20
38,7,45,2024-10-21
38,7,45,2024-10-22
38,7,45,2024-10-23
38,7,45,2024-10-24
38,7,45,2024-10-25
39,7,46,2024-10-26
39,7,46,2024-10-27
39,7,46,2024-10-28
39,7,46,2024-10-29
39,7,46,2024-10-30
39,7,46,2024-10-31
39,7,46,2024-11-01
39,7,46,2024-11-02
39,7,46,2024-11-03
39,7,46,2024-11-04
39,7,46,2024-11-05
39,7,46,2024-11-06
39,7,46,2024-11-07
39,7,46,2024-11-08
39,7,46,2024-11-09
39,7,46,2024-11-10
39,7,46,2024-11-11
39,7,46,2024-11-12
39,7,46,2024-11-13
39,7,46,2024-11-14
39,7,46,2024-11-15
39,7,46,2024-11-16
39,7,46,2024-11-17
39,7,46,2024-11-18
39,7,46,2024-11-19
39,7,46,2024-11-20
39,7,46,2024-11-21
39,7,46,2024-11-22
39,7,46,2024-11-23
39,7,46,2024-11-24
39,7,46,2024-11-25
39,7,46,2024-11-26
39,7,46,2024-11-27
39,9,48,2024-11-28
39,9,48,2024-11-29
39,9,48,2024-11-30
39,9,48,2024-12-01
39,9,48,2024-12-02
39,9,48,2024-12-03
39,9,48,2024-12-04
39,9,48,2024-12-05
39,9,48,2024-12-06
39,9,48,2024-12-07
39,9,48,2024-12-08
39,9,48,2024-12-09
39,9,48,2024-12-10
39,9,48,2024-12-11
39,9,48,2024-12-12
39,9,48,2024-12-13
39,10,49,2024-12-14
39,10,49,2024-12-15
39,10,49,2024-12-16
39,11,50,2024-12-17
39,11,50,2024-12-18
