full_match,partial_match,total,date
4,0,4,2025-11-14
4,0,4,2025-11-15
4,0,4,2025-11-16
4,0,4,2025-11-17
4,0,4,2025-11-18
4,0,4,2025-11-19
5,0,5,2025-11-20
5,0,5,2025-11-21
16,2,18,2025-11-22
16,2,18,2025-11-23
16,2,18,2025-11-24
16,2,18,2025-11-25
16,2,18,2025-11-26
16,2,18,2025-11-27
16,2,18,2025-11-28
17,2,19,2025-11-29
17,2,19,2025-11-30
17,2,19,2025-12-01
23,2,25,2025-12-02
23,2,25,2025-12-03
23,2,25,2025-12-04
23,2,25,2025-12-05
23,2,25,2025-12-06
23,2,25,2025-12-07
23,2,25,2025-12-08
23,2,25,2025-12-09
23,2,25,2025-12-10
23,2,25,2025-12-11
23,2,25,2025-12-12
23,2,25,2025-12-13
23,2,25,2025-12-14
23,2,25,2025-12-15
23,2,25,2025-12-16
23,2,25,2025-12-17
23,2,25,2025-12-18
23,2,25,2025-12-19
23,2,25,2025-12-20
23,2,25,2025-12-21
23,2,25,2025-12-22
23,2,25,2025-12-23
23,2,25,2025-12-24
23,2,25,2025-12-25
23,2,25,2025-12-26
23,2,25,2025-12-27
23,2,25,2025-12-28
23,2,25,2025-12-29
23,2,25,2025-12-30
23,2,25,2025-12-31
23,2,25,2026-01-01
23,2,25,2026-01-02
23,2,25,2026-01-03
23,2,25,2026-01-04
23,2,25,2026-01-05
23,2,25,2026-01-06
23,2,25,2026-01-07
23,2,25,2026-01-08
23,2,25,2026-01-09
23,2,25,2026-01-10
23,2,25,2026-01-11
23,2,25,2026-01-12
23,2,25,2026-01-13
23,2,25,2026-01-14
23,2,25,2026-01-15
23,2,25,2026-01-16
23,2,25,2026-01-17
23,2,25,2026-01-18
23,2,25,2026-01-19
23,2,25,2026-01-20
23,2,25,2026-01-21
23,2,25,2026-01-22
23,2,25,2026-01-23
23,2,25,2026-01-24
23,2,25,2026-01-25
23,2,25,2026-01-26
23,2,25,2026-01-27
23,2,25,2026-01-28
23,2,25,2026-01-29
23,2,25,2026-01-30
23,2,25,2026-01-31
23,2,25,2026-02-01
23,2,25,2026-02-02
23,2,25,2026-02-03
23,2,25,2026-02-04
23,2,25,2026-02-05
23,2,25,2026-02-06
23,2,25,2026-02-07
23,2,25,2026-02-08
23,2,25,2026-02-09
23,2,25,2026-02-10
23,2,25,2026-02-11
23,2,25,2026-02-12
