full_match,partial_match,total,date
7,0,7,2025-11-05
31,0,31,2025-11-06
46,0,46,2025-11-07
49,0,49,2025-11-08
51,0,51,2025-11-09
52,0,52,2025-11-10
61,0,61,2025-11-11
71,0,71,2025-11-12
85,0,85,2025-11-13
107,0,107,2025-11-14
114,0,114,2025-11-15
120,0,120,2025-11-16
125,0,125,2025-11-17
133,0,133,2025-11-18
138,0,138,2025-11-19
166,0,166,2025-11-20
180,2,182,2025-11-21
196,2,198,2025-11-22
205,2,207,2025-11-23
218,2,220,2025-11-24
219,2,221,2025-11-25
220,2,222,2025-11-26
227,2,229,2025-11-27
227,3,230,2025-11-28
228,3,231,2025-11-29
232,3,235,2025-11-30
232,3,235,2025-12-01
235,3,238,2025-12-02
236,3,239,2025-12-03
236,3,239,2025-12-04
236,3,239,2025-12-05
236,3,239,2025-12-06
236,3,239,2025-12-07
236,3,239,2025-12-08
237,4,241,2025-12-09
238,4,242,2025-12-10
239,4,243,2025-12-11
239,4,243,2025-12-12
243,4,247,2025-12-13
243,4,247,2025-12-14
246,4,250,2025-12-15
246,4,250,2025-12-16
251,4,255,2025-12-17
261,4,265,2025-12-18
289,4,293,2025-12-19
290,4,294,2025-12-20
290,4,294,2025-12-21
290,4,294,2025-12-22
291,4,295,2025-12-23
293,4,297,2025-12-24
293,4,297,2025-12-25
293,4,297,2025-12-26
293,4,297,2025-12-27
293,4,297,2025-12-28
293,4,297,2025-12-29
294,4,298,2025-12-30
294,4,298,2025-12-31
296,4,300,2026-01-01
296,4,300,2026-01-02
296,4,300,2026-01-03
296,4,300,2026-01-04
296,4,300,2026-01-05
296,4,300,2026-01-06
311,4,315,2026-01-07
312,4,316,2026-01-08
313,4,317,2026-01-09
313,4,317,2026-01-10
313,4,317,2026-01-11
315,4,319,2026-01-12
316,4,320,2026-01-13
318,4,322,2026-01-14
327,4,331,2026-01-15
330,4,334,2026-01-16
336,4,340,2026-01-17
337,4,341,2026-01-18
338,4,342,2026-01-19
339,4,343,2026-01-20
