full_match,partial_match,total,date
1,0,1,2025-11-11
1,0,1,2025-11-12
1,0,1,2025-11-13
2,0,2,2025-11-14
2,0,2,2025-11-15
2,0,2,2025-11-16
2,0,2,2025-11-17
2,0,2,2025-11-18
2,0,2,2025-11-19
2,0,2,2025-11-20
2,0,2,2025-11-21
2,0,2,2025-11-22
2,0,2,2025-11-23
2,0,2,2025-11-24
2,0,2,2025-11-25
2,0,2,2025-11-26
2,0,2,2025-11-27
2,0,2,2025-11-28
2,0,2,2025-11-29
2,0,2,2025-11-30
2,0,2,2025-12-01
2,0,2,2025-12-02
2,0,2,2025-12-03
2,0,2,2025-12-04
2,0,2,2025-12-05
2,0,2,2025-12-06
2,0,2,2025-12-07
2,0,2,2025-12-08
2,0,2,2025-12-09
2,0,2,2025-12-10
2,0,2,2025-12-11
2,0,2,2025-12-12
2,0,2,2025-12-13
2,0,2,2025-12-14
2,0,2,2025-12-15
2,0,2,2025-12-16
2,0,2,2025-12-17
2,0,2,2025-12-18
2,0,2,2025-12-19
2,0,2,2025-12-20
2,0,2,2025-12-21
2,0,2,2025-12-22
2,0,2,2025-12-23
2,0,2,2025-12-24
2,0,2,2025-12-25
2,0,2,2025-12-26
2,0,2,2025-12-27
2,0,2,2025-12-28
2,0,2,2025-12-29
2,0,2,2025-12-30
2,0,2,2025-12-31
2,0,2,2026-01-01
2,0,2,2026-01-02
2,0,2,2026-01-03
2,0,2,2026-01-04
2,0,2,2026-01-05
2,0,2,2026-01-06
2,0,2,2026-01-07
2,0,2,2026-01-08
50,0,50,2026-01-09
98,0,98,2026-01-10
98,0,98,2026-01-11
98,0,98,2026-01-12
98,0,98,2026-01-13
98,0,98,2026-01-14
98,0,98,2026-01-15
98,0,98,2026-01-16
98,0,98,2026-01-17
98,0,98,2026-01-18
98,0,98,2026-01-19
98,0,98,2026-01-20
98,0,98,2026-01-21
98,0,98,2026-01-22
98,0,98,2026-01-23
98,0,98,2026-01-24
98,0,98,2026-01-25
98,0,98,2026-01-26
98,0,98,2026-01-27
100,0,100,2026-01-28
100,0,100,2026-01-29
100,0,100,2026-01-30
100,0,100,2026-01-31
100,0,100,2026-02-01
100,0,100,2026-02-02
100,0,100,2026-02-03
100,0,100,2026-02-04
100,0,100,2026-02-05
100,0,100,2026-02-06
101,0,101,2026-02-07
101,0,101,2026-02-08
101,0,101,2026-02-09
101,0,101,2026-02-10
101,0,101,2026-02-11
