full_match,partial_match,total,date
5,0,5,2026-06-15
5,0,5,2026-06-16
5,0,5,2026-06-17
5,0,5,2026-06-18
5,0,5,2026-06-19
5,0,5,2026-06-20
5,0,5,2026-06-21
5,0,5,2026-06-22
5,0,5,2026-06-23
5,0,5,2026-06-24
5,0,5,2026-06-25
5,0,5,2026-06-26
5,0,5,2026-06-27
5,0,5,2026-06-28
5,0,5,2026-06-29
7,0,7,2026-06-30
7,0,7,2026-07-01
7,0,7,2026-07-02
7,0,7,2026-07-03
8,0,8,2026-07-04
9,0,9,2026-07-05
9,0,9,2026-07-06
9,0,9,2026-07-07
9,0,9,2026-07-08
9,0,9,2026-07-09
9,0,9,2026-07-10
9,0,9,2026-07-11
9,0,9,2026-07-12
9,0,9,2026-07-13
9,0,9,2026-07-14
9,0,9,2026-07-15
9,0,9,2026-07-16
53,0,53,2026-07-17
53,0,53,2026-07-18
53,0,53,2026-07-19
53,0,53,2026-07-20
53,0,53,2026-07-21
55,0,55,2026-07-22
55,0,55,2026-07-23
55,0,55,2026-07-24
57,0,57,2026-07-25
57,0,57,2026-07-26
69,0,69,2026-07-27
69,0,69,2026-07-28
69,0,69,2026-07-29
69,0,69,2026-07-30
70,3,73,2026-07-31
70,3,73,2026-08-01
70,3,73,2026-08-02
70,3,73,2026-08-03
72,3,75,2026-08-04
72,3,75,2026-08-05
72,3,75,2026-08-06
72,3,75,2026-08-07
72,3,75,2026-08-08
72,3,75,2026-08-09
72,3,75,2026-08-10
72,3,75,2026-08-11
78,3,81,2026-08-12
78,3,81,2026-08-13
78,3,81,2026-08-14
84,3,87,2026-08-15
84,3,87,2026-08-16
84,3,87,2026-08-17
84,3,87,2026-08-18
84,3,87,2026-08-19
84,3,87,2026-08-20
84,3,87,2026-08-21
84,3,87,2026-08-22
84,3,87,2026-08-23
84,3,87,2026-08-24
84,3,87,2026-08-25
84,3,87,2026-08-26
84,5,89,2026-08-27
84,5,89,2026-08-28
84,5,89,2026-08-29
84,5,89,2026-08-30
84,5,89,2026-08-31
88,5,93,2026-09-01
88,5,93,2026-09-02
88,5,93,2026-09-03
88,5,93,2026-09-04
88,5,93,2026-09-05
